Date,AAA,BBB,US10Y,US2Y,US3M,US10Y2Y,US10Y3M,AAABBB,AAA3M,BBB3M,AAA10Y,BBB10Y,CEBC,eigvalMAX
2000-07-26,0.30207806802197146,0.5288869759118519,-0.6454709423425676,0.27747310174431566,1.6328090328042015,-0.9521155217792374,-2.1300442163127493,-0.650340937435282,-2.334413492535755,-2.154155988888946,1.328875298991822,1.11949731926904,2.356108470641154,2.101136076768542
2000-07-27,0.26103366579390674,0.49209215632143727,-0.6452448893932078,0.2720770268015825,1.5951345962912646,-0.9445571770133206,-2.078714728446584,-0.6448694489977697,-2.305944483813112,-2.1281628770405834,1.2635235194748593,1.076829691285381,2.193061330874935,2.0522461879700624
2000-07-28,0.25762129371280634,0.4872301352235503,-0.6443664607330457,0.10639914189928058,1.5362594924272988,-0.7208954362301043,-2.0068324555086976,-0.6395702262147867,-2.2092633090789446,-2.027175390270609,1.2535791091181625,1.068611653805265,1.7655173827450434,1.7166555169241253
2000-07-31,0.06579513076425457,0.35476191096697235,-0.7262751718996456,0.04692684943399786,1.620501570362877,-0.7145830689292544,-2.132679042514125,-0.7096545937776486,-2.5288711155137533,-2.3326533656843975,1.0804020157522465,0.9926471074384744,2.348997024048237,2.215904490993846
2000-08-01,0.13641609070260813,0.4132135244789784,-0.6467915616758796,0.12233021184924386,1.560578889897663,-0.744547373433759,-2.008472893103531,-0.7042887904800578,-2.342631077813862,-2.140150225309403,1.072352732306829,0.9852386474888599,1.3958924926815024,1.4445866972867105
2000-08-02,0.09306397792847343,0.4713371349052178,-0.6507073445681337,0.11620767949285155,1.7141979936759024,-0.7382984796617983,-2.154402852122929,-0.9250464038466448,-2.6080031958885592,-2.3130385618215126,1.010228800690653,1.0457163550066673,1.2491477575009726,0.9448356543180513
2000-08-03,-0.06422616908073277,0.3371429825052395,-0.8167418960479156,0.028198417477297257,1.6545036889909153,-0.7682242149108843,-2.1753348904010728,-0.9182327966241726,-2.6420964025523284,-2.361778082006851,1.003004065160318,1.0379108516135271,0.5169837555900909,0.04095266643555336
2000-08-04,-0.1078165919493141,0.267061525842009,-0.900750846721091,-0.08778978105729975,1.6430593418545099,-0.6892724261310411,-2.1956643939046576,-0.8363373295750082,-2.638549502310591,-2.409124835409446,1.04992387622624,1.0301727459559262,0.7436430944190925,0.5651175118661245
2000-08-07,-0.2285478412293612,0.19655770799947764,-1.025763913993059,-0.12219552774668922,1.5830478481378611,-0.7557500295220898,-2.190025685218325,-0.905451614178634,-2.630705065816901,-2.373053904366694,1.0421478452097135,1.0561664860556024,1.259682162761572,1.0799419187957098
2000-08-08,-0.4264181346657058,0.028438922130363416,-1.1904312296441637,-0.3228059426231675,1.569080839290091,-0.6403821214167921,-2.254087012595094,-0.8989399795717077,-2.7625066952055244,-2.529856507281824,0.9805510216189666,1.0146172568343659,1.2972045889823685,0.748646612185202
2000-08-09,-0.2795520441606673,0.1524903616336293,-0.9488193036799712,-0.19104730757982857,1.6737030297614361,-0.5982923555835767,-2.198426175252037,-0.892471740955267,-2.744947684249324,-2.5255603750790816,0.8656900861381949,0.9399001078022186,0.3924593639295689,0.5410790714686398
2000-08-10,-0.4057548840945184,0.04668810631355779,-1.1218217152035812,-0.3124887485754085,1.6121960332816778,-0.5927334456594348,-2.2141673948616045,-0.8862327295107217,-2.727634947837921,-2.521057615740057,0.913586393481935,0.9667824989848771,0.00971860456109526,0.11922565869487518
2000-08-11,-0.41506742895997245,0.00635567359294587,-1.6229662685254556,-0.26516863531994117,1.575315053360853,-1.0973925479032598,-2.4352195736558016,-0.8053536680668689,-2.642406725399268,-2.4789026406015946,1.5513857843130021,1.3279321732124594,0.17323923171735928,0.21566776600983734
2000-08-14,-0.5792731378463816,-0.09981266517167418,-1.825953692476366,-0.32978227173404145,1.5619923767598207,-1.1978543144574993,-2.509867769064576,-0.8740413455937974,-2.7304597909285757,-2.548864448312188,1.5903586918157462,1.3834850350515464,0.6386217234065262,0.5650854374170847
2000-08-15,-0.3463335180517721,0.06196007588100462,-1.6920710076010534,-0.07882674640801487,1.6427650452171132,-1.4065356738583292,-2.4911051691149617,-0.7928504849885247,-2.614170907656387,-2.4696274691553075,1.734644088471427,1.4379426005464202,0.36719189486310694,0.17014091908661919
2000-08-16,-0.4687451664612216,0.023831516831477523,-1.7228563833546444,-0.08519703769929675,1.5814878036687696,-1.4309788450450442,-2.4290381029832973,-0.9361783602790118,-2.603757803689831,-2.395125006343424,1.6108725516054014,1.425197828106055,0.47647756847743483,0.32348175046695365
2000-08-17,-0.3929627421145358,0.08619683910517176,-1.5902581752411469,-0.00485249616838813,1.5918649691553366,-1.4187662083886867,-2.347798515780728,-0.9291720576919211,-2.5285409972004853,-2.3236959726250044,1.5426039152634983,1.3795582723722986,-0.37767608810565,-0.4291240966419833
2000-08-18,-0.3166051645142761,0.1490963523852325,-1.4995071158010582,0.046908458885717555,1.5558302709990057,-1.4072075958485508,-2.2491460515460644,-0.9223675470094117,-2.3943004940138115,-2.1862948427176954,1.5280794445413373,1.3675888041139428,-0.7160186477472698,-0.6266870193261461
2000-08-21,-0.322311653157872,0.10946704641384697,-1.57715745577154,0.03952438395218497,1.5438711005419192,-1.467891706255999,-2.2607480002456475,-0.8412004386078673,-2.3589819053968113,-2.192109235974322,1.6183413481177484,1.3886538450334303,-1.27279335734023,-0.5712482199843052
2000-08-22,-0.48838663888119765,0.0017646344777055654,-1.6937010726484867,-0.05630222276318868,1.5321492765392828,-1.4552652791930358,-2.2930082143419432,-0.9092819518692898,-2.4518106577687484,-2.2672215186006803,1.550834342836159,1.3766318611396984,-1.1760681427174,-0.6823754511802135
2000-08-23,-0.4526136350337495,0.13290524206684246,-1.6446372345058482,-0.033900225671505115,1.5925010622154898,-1.4429579556322167,-2.303831680381753,-1.12507193764017,-2.4805627144724722,-2.203840973999068,1.53631484810609,1.4624465734488787,-1.3611286060776677,-0.6770274822480475
2000-08-24,-0.4978535117277397,0.19573057322297488,-1.6773369679258827,-0.07125233906420957,1.5346303970863568,-1.4308455394319697,-2.2508354106443558,-1.3381545392065004,-2.4141459519015114,-2.038962326484541,1.5220426034161465,1.5464817166554277,-1.3474408311647053,-0.23668394205916085
2000-08-25,-0.6634305583808298,0.0533406650367232,-1.8667702495746,-0.2885672706063245,1.5488912723720702,-1.3466761734731003,-2.3468793821848486,-1.326726216667795,-2.538171263153052,-2.189286944232486,1.5590806597340705,1.5640812654047545,-1.3278713764097168,-0.41281930047499693
2000-08-28,-0.749970405574052,-0.02148731793853875,-1.8568884811543842,-0.3278301358445255,1.5404867020243778,-1.2995924492205895,-2.3140030053412852,-1.315450329317009,-2.5640075588517357,-2.2322256794155577,1.4426296554588516,1.4849212615192278,-1.6430666683718458,-0.9535361207760773
2000-08-29,-0.7557059123913272,-0.027247675669596044,-1.8456356302425898,-0.3367090879207759,1.5792809814846933,-1.2892672800287341,-2.323253731619376,-1.3047211081911292,-2.5866539162305604,-2.273016991132535,1.4296632859649907,1.4713310709260412,-1.4551118937120568,-0.9415912939735136
2000-08-30,-0.55640180649864,0.14101200288330765,-1.6363458974004048,-0.22205469318429769,1.5934268205980167,-1.2428735396195185,-2.209548283855963,-1.2941287942950919,-2.426690042686131,-2.1099484248339255,1.4168936835110058,1.457957209420114,-1.0021370037243729,-0.16419007122788
2000-08-31,-0.4396200916609699,0.2398285744251311,-1.5109674862741707,-0.13794889203144967,1.5613830495688144,-1.233276003061743,-2.1007838918552943,-1.2836697980576772,-2.274982712517214,-1.953467947194787,1.4042655683712368,1.4447536663197396,-1.652651645069192,-1.1576361228405518
2000-09-01,-0.4873833212884682,0.233812024256855,-1.5067165335275017,-0.2093751691318621,1.5793584858114842,-1.1514796841560233,-2.0965863615831695,-1.345771339068286,-2.309231837247075,-1.9695578854238711,1.3417212488774566,1.4317929520083885,-1.1642706056775087,-0.3541180367740173
2000-09-04,-0.7020117927586687,-0.19483029466005797,-1.8160020370161423,-0.4076760345728921,1.5497815292506614,-1.2148741783531558,-2.2129807704900166,-0.8281669189974362,-2.4015575641981655,-2.321099410672103,1.48042040132087,1.2929492792633257,-1.1305116767801888,-0.3492171963867194
2000-09-05,-0.9581404137413937,-0.37813387791018027,-2.000070629370165,-0.7027151390563666,1.4437706839861693,-1.060565159346507,-2.20412594131833,-0.8948513338082013,-2.4275796805168013,-2.324149683326169,1.416902009220525,1.282150236935005,-0.709257337958267,0.34314810110645294
2000-09-06,-0.9636997775230428,-0.3843171582328728,-1.9840457956782775,-0.713291466048998,1.4371165352889226,-1.0525424908874526,-2.1762815977918537,-0.8887188758460852,-2.3947715013155504,-2.2950865999984513,1.4042278643502752,1.271446483947889,-0.6985040484682129,-0.1900815538755755
2000-09-07,-0.9701787037081082,-0.39079926114706914,-1.9308200911033944,-0.7240874570844638,1.429897758530782,-1.0081533018894466,-2.1288218492847446,-0.8828361261953789,-2.3614427968766734,-2.2654231647112577,1.3421773051835113,1.229652119147341,-0.18391548233860636,-0.050054082814017416
2000-09-08,-0.8529494394626175,-0.2913147652825394,-1.80489340597572,-0.6715290521360561,1.2740604479605602,-0.9639727474361398,-1.925970291128782,-0.876590583292302,-2.0681836248175824,-1.9409696124584208,1.3305766820760272,1.2195657719948125,-0.6177704062655313,-0.4536672726704916
2000-09-11,-0.7816759884134207,-0.19242449963039865,-1.6501234134400018,-0.588247399995353,1.2440808879741947,-0.9199220878717788,-1.8065770379526378,-0.942653692379087,-1.956852369335178,-1.7889972204205646,1.220714434180616,1.1787166763842325,-0.7831977679436131,-0.3321831650697145
2000-09-12,-0.877518966294645,-0.309674284377334,-1.7608332082569897,-0.7006078128092489,1.0868092072549622,-0.9125775280314077,-1.729042700640423,-0.864725521734179,-1.8200292338961375,-1.673201259847743,1.259936185116823,1.169463517832493,-0.06119200000000922,0.34250871614047895
2000-09-13,-0.800360580477232,-0.17011726518424575,-1.6000846944380447,-0.6796720877919242,1.0054487295484562,-0.7957903419355724,-1.5766391039633387,-1.0027495236327009,-1.659011294068713,-1.4314592269283577,1.1513080623025236,1.1602522975435847,0.07662848849809847,0.43319523827723416
2000-09-14,-0.7629488040402029,-0.13899517378908377,-1.5532575084749696,-0.6913947503594714,0.9495091969770327,-0.7525888511209271,-1.5048820468324677,-0.9959730030227403,-1.559523907955411,-1.323833949650503,1.142050556408575,1.1510862354444817,0.18207581478876086,0.5383048397823403
2000-09-15,-0.9454653642171215,-0.2940957008450966,-1.698842956268403,-0.8075194705307517,0.944239068412527,-0.7829039945875935,-1.5681291173480336,-0.9894813830328515,-1.6588399835172838,-1.4424807334534244,1.1328485216046993,1.1420155628720685,0.2929538143153755,0.7039794139825056
2000-09-18,-0.8203346812874774,-0.15102858431339414,-1.4988718224312765,-0.7494884156461211,1.0688869027104488,-0.6656617082682253,-1.554183870983363,-1.054273669038373,-1.700671149025911,-1.4636729726998519,1.026031607548376,1.1021719162713832,0.1449803933136766,0.7255223184757079
2000-09-19,-0.827036203101048,-0.0827567998069474,-1.3046612537079807,-0.8999889971466121,1.0639886435638386,-0.326232764861053,-1.4444947234222392,-1.1889093573868539,-1.6850281217499976,-1.387132872719482,0.7741490134160757,1.001405479285154,-0.27177247499175256,0.2721452585039379
2000-09-20,-0.8314172391817156,-0.012889022218660184,-1.1489616052097171,-1.013691933853821,1.0858058239784316,-0.060354035735138686,-1.375247465664852,-1.3220280758168286,-1.6991327108331988,-1.3452419387832089,0.5729503340309596,0.9324938541554613,0.19073509126697683,0.5109832503567272
2000-09-21,-0.8350783707728217,-0.13065077066357317,-1.2188869514561496,-0.9865633575296938,1.1355921699763667,-0.1666966196299485,-1.4413905881738276,-1.0994019228067144,-1.7428593910878165,-1.5002092348147456,0.6655333038860062,0.8948423651325276,1.1891959248617092,1.2932685955728411
2000-09-22,-0.7068808281115961,0.015381010667934559,-1.0269043861881413,-0.783316474550112,1.1049364345322397,-0.19851367694492283,-1.315162733861975,-1.1622372048003509,-1.6157056984802955,-1.3274764260960314,0.5623217275805481,0.8575211853023098,1.1919168992635982,1.2188729460911678
2000-09-25,-0.7555582670691255,-0.06551890678621881,-1.134941024948466,-0.7923035011592354,1.1018061243135273,-0.3055621031986966,-1.3628722356726763,-1.083323869880088,-1.632136013670458,-1.3851598709154944,0.6549251664794512,0.8816367077628033,0.7434101611458533,1.1960153425820077
2000-09-26,-0.892631673520374,-0.18463952243531942,-1.2416146871039377,-0.8725909956403718,1.0989694811406816,-0.33750035099632536,-1.4102078847375368,-1.0756014085057397,-1.7051437886098957,-1.4756762994559205,0.6493721139119584,0.874960440348653,0.3071467708973632,0.631415249381955
2000-09-27,-0.8954077390297134,-0.18947286706782288,-1.2719886892736625,-0.8095243288729357,1.149730245016294,-0.44536591987413676,-1.4564363282951116,-1.0677577008301904,-1.7471759789277947,-1.5307559482439468,0.6927301773703852,0.8988241711425266,0.4587881053034764,0.29843245884123776
2000-09-28,-0.9849759582321638,-0.30768779277276076,-1.3745575145048827,-0.9601222758247031,1.1443807224533158,-0.4012755541658456,-1.5021159401158066,-0.990315438118942,-1.7885184965303558,-1.6185245204500862,0.7358666898574526,0.8919919332396674,0.34242032100404424,0.35008249079129994
2000-09-29,-0.9842923921668496,-0.3486099609982031,-1.2906082857400825,-1.2177689666564122,1.1946670310271361,-0.05054445991462308,-1.489782748887653,-0.9139899103494962,-1.8289280289724568,-1.7053337315136676,0.6318036652177088,0.7936363298872281,0.5776637381666712,0.7749825487274606
2000-09-30,-0.9861386950930657,-0.3528914503208212,-1.2828007635901175,-1.2252981280496695,1.1884901939115666,-0.0440428254946786,-1.476906922533138,-0.9078710610967362,-1.8105712363384914,-1.6898078716639888,0.6262302022555317,0.787508037894436,0.5712981696473679,0.7647240734170289
2000-10-02,-1.1198547083366677,-0.4333292036103523,-1.3110002459368786,-1.1589084221492434,1.322448286833338,-0.15360886178240268,-1.578461342456123,-0.9713114433113766,-2.015747886190082,-1.9032282732859593,0.5226189765828895,0.7509251767924552,0.1038480434153783,0.1814946721206434
2000-10-03,-1.1619002363624662,-0.4357078865202639,-1.3740628323657822,-1.3080916430511114,1.2571491539966315,-0.06943062878725335,-1.5641873726104105,-1.0340429318295767,-1.9648993406278297,-1.8179368056714564,0.566484269480601,0.8059660341243431,-0.43940420226045235,-0.007738723864042785
2000-10-04,-1.1146370060580784,-0.3996112409203499,-1.2544840646682767,-1.3097305793127747,1.3632633184654823,0.054300882713596024,-1.5692782153103535,-1.0265628354340706,-2.0266439818181445,-1.8977448009375804,0.4627784795600201,0.7386640780984501,-1.0995232195036753,-0.9606193008344747
2000-10-05,-0.9792450960518495,-0.20910541083063047,-1.1006508568507607,-1.238940578472404,1.2690339053981305,0.13993082206907986,-1.4223701336322365,-1.1575994187426528,-1.8382294873935743,-1.6186080041499442,0.40852059157606685,0.763271143340215,-1.4046025966098767,-1.4178602198350312
2000-10-06,-0.8890531276240303,-0.09612395469224509,-0.9849551905750091,-1.13109978745176,1.2626381186859938,0.14669880603742969,-1.354149987046291,-1.2177230242640342,-1.7661890061139869,-1.508522745100248,0.35434473157251717,0.7571836110038515,-1.4502468337955772,-1.938788508773613
2000-10-09,-0.9763489701770586,-0.1376450023209011,-1.0864724748586048,-1.1693349466054903,1.2840633354289053,0.07381204791189756,-1.4194234584211622,-1.2772589133376675,-1.8318551412083053,-1.5614913888162072,0.39875567079164237,0.8120819320837781,-0.3300324700699542,-0.06953082012757139
2000-10-10,-1.062246367695489,-0.2172426980422609,-1.258287352230366,-1.3153011114545048,1.247431109586712,0.04012160526945605,-1.4840270477081359,-1.2674286795164664,-1.8413606460028562,-1.5816458935172224,0.5421422974414808,0.8971233112085709,-0.34364684255836436,-0.03704579713777898
2000-10-11,-1.060810456897221,-0.2201894256392172,-1.2490379460721024,-1.3169574115118081,1.2403041946135864,0.046942542127593044,-1.4715089747053314,-1.257715230837519,-1.8226508914110318,-1.5683447565746198,0.5365872591082003,0.8901232300621115,0.0680131215935722,0.3338728598060551
2000-10-12,-1.1500900229941433,-0.2630904445940328,-1.311266415697183,-1.318617743577129,1.321138053769449,-0.02700394374714084,-1.5540883624458357,-1.3164633693238672,-1.9406494677900623,-1.685225390246737,0.531036585681565,0.9136139348576218,0.9400728138055955,1.4594400742217275
2000-10-13,-1.242987879116762,-0.3472033721445225,-1.4089972934415664,-1.5066851231007874,1.1967649886196945,0.06116142131075759,-1.521404329423001,-1.306041407269126,-1.8640061277892543,-1.6038098837273338,0.5748686911155582,0.9367387759159868,3.2425249020818976,3.4206968331886847
2000-10-16,-1.5579642845383728,-0.3925831724508943,-1.5424131574640245,-1.771676172154946,1.0722679442486858,0.19054615162689373,-1.507546742729661,-1.702197758460746,-1.9240309602666577,-1.4916975954961804,0.4190654314882397,1.0207634254525144,4.6470806347662235,4.069967900899423
2000-10-17,-1.557361897661859,-0.3195396604612112,-1.530880406311264,-1.8471635533605955,1.0660668229499661,0.27975524513655603,-1.493920199161677,-1.8197690840478091,-1.9017860891517195,-1.4137683410742128,0.4136873082466903,1.0735399572035922,4.1892070186697,3.7467335792752516
2000-10-18,-1.292842268285768,-0.12852834691632295,-1.4848278662550638,-1.6649860815069488,1.329806396697623,0.12155358093787388,-1.6310837284107595,-1.7333097806563305,-1.9599709121878948,-1.5298360964811024,0.6595576977833504,1.1865186316407574,2.579974694967123,2.681883019823602
2000-10-19,-1.609012041049958,-0.3336767249074911,-1.6853825281748158,-1.8926620617375158,1.3838248421120898,0.12837606568311544,-1.7655488885859658,-1.848508629665079,-2.1751931015960575,-1.7399589623016354,0.603082852864013,1.2071384938691305,2.3808943064341817,2.436058823804453
2000-10-20,-1.5247927284315694,-0.22212427315966754,-1.7436096183447696,-1.9362603881771954,1.3780100734244254,0.09328448630334558,-1.7845303647850226,-1.8939962780525077,-2.093386332215535,-1.6261182367780103,0.7991420415955407,1.3486290059253432,2.8580780008763873,2.784117426664038
2000-10-23,-1.5782912022614026,-0.23120028167976675,-1.731884317241479,-1.795261483483346,1.4324230445132768,-0.06822438826300349,-1.8026156894991958,-1.9378935718033063,-2.1443324894573554,-1.6734290719913225,0.7419142499338761,1.3369236876530888,2.787953775609341,2.717046381761015
2000-10-24,-1.6757097716714175,-0.19938178152918665,-1.7883789646390642,-1.8781612522739364,1.3936729968472217,-0.06167545350479779,-1.8015206038761664,-2.1104505916431266,-2.1413244234497917,-1.59312752296722,0.7354593530224746,1.4158477067198096,2.765364117982721,2.616504181483403
2000-10-25,-1.8157571916967623,-0.371538218329241,-1.945571066196716,-1.9579173621817618,1.4784205732980564,-0.18262430454332787,-1.9293702990363555,-2.0183572443197106,-2.2663793492118636,-1.7977718193611896,0.8305634794205926,1.4333364006490021,2.4872550211882842,2.502801680779787
2000-10-26,-1.681595175081204,-0.297845676403096,-1.7901774074737686,-1.8091214640654423,1.5010793125855115,-0.1763922790912762,-1.8522052020447397,-1.929296298503116,-2.1830037994749985,-1.746762028694095,0.772855380065102,1.360521071682581,2.1880768279961558,2.2792633276550474
2000-10-27,-1.4592761059334156,-0.14053734888163943,-1.6392336756973969,-1.7750247603071148,1.6167918669197503,-0.04136863731054253,-1.8317778494478405,-1.8430554707696096,-2.127918260461561,-1.7281469979165975,0.8172641349408817,1.348737159404433,1.9897351682443911,2.10686029014095
2000-10-30,-1.4691648485324287,0.059301621569831216,-1.5613467645290597,-1.6684618301790735,1.5135675687393435,-0.07861291918204631,-1.7208489979184303,-2.138026247939987,-2.0247034403628557,-1.4625081054442406,0.7083045125651365,1.4267527488402607,2.1208792979443345,2.2282927834230954
2000-10-31,-1.3434591382632426,0.3045242710891375,-1.4511700201817372,-1.5247268780643681,1.4722568842836727,-0.11601316431012895,-1.6306941473343608,-2.2971976631965845,-1.9005237493013611,-1.2341405984707858,0.7019555078539973,1.5035348369290857,1.626061378308576,1.6896635299428846
2000-11-01,-1.2616837638216736,0.5108738401406936,-1.3758170222648283,-1.4163991165638627,1.5874640665008646,-0.15398235685172998,-1.6503443018003372,-2.44919527861068,-1.9276824134806678,-1.1939257659719187,0.695625062302503,1.5790032281213109,0.47208678440469304,0.8477838944445215
2000-11-02,-1.1752703958095996,0.719521364468348,-1.2668673131683288,-1.533192800536187,1.546682329624281,0.11362059070985041,-1.562530750460627,-2.593487026280341,-1.8316425918300556,-1.000247562352318,0.637784980491185,1.6233469183544276,0.2823823329734474,0.710326061125484
2000-11-03,-1.3175203985064126,0.5405485631741653,-1.3590078476897054,-1.7623240980321648,1.5066635897880645,0.25149889402741604,-1.5835889922290833,-2.487893144662549,-1.859879463652364,-1.084312594078374,0.6316694327004957,1.5780162384564658,0.5487709927016149,0.8422650826453373
2000-11-06,-1.3667936857976974,0.4909068003821486,-1.3498154735191155,-1.7977145531380267,1.4986349691600531,0.3018051623915665,-1.5686906279018473,-2.4470779736306754,-1.8630511808647334,-1.1062996479269231,0.5737009236550283,1.5337019048302887,0.05775243583617664,0.21160513336368278
2000-11-07,-1.0459095101184135,0.7033142482340929,-1.0430238600239243,-1.5288599662590825,1.5214871347476984,0.3963598992391161,-1.4120873910487695,-2.28976326124083,-1.6978498209637847,-0.9752732177569684,0.463678736941289,1.4019613187988138,0.23290745324256426,0.3355047588050049
2000-11-08,-0.8654991986294114,0.8729115297409243,-0.9056717335877925,-1.3407075403496762,1.6397124911106116,0.3583392766847608,-1.399713191850494,-2.2562163348136233,-1.6803053771136123,-0.967691779714443,0.45790694741126114,1.3896928175190357,-0.024626971818307815,0.06741404168892602
2000-11-09,-0.8703531472113416,0.86651012334185,-0.9013493819557095,-1.3415700401348696,1.6291757039835049,0.36400123971024745,-1.3874924929544614,-2.2238102303523535,-1.6630925017564593,-0.9602504079258724,0.45212622523810486,1.3776486728130881,0.23877315276595307,0.32427349074450784
2000-11-10,-0.8752467580662627,0.7714148931558924,-0.8970503643737124,-1.3424336192507216,1.5870074916424433,0.36971935084803226,-1.357813888733537,-2.077763349921597,-1.6225325413473046,-0.9833312404122403,0.446335645516123,1.3073105120346276,0.08545467994410737,0.16649009126995917
2000-11-13,-1.112110795848996,0.5421819743310388,-1.0564186901962778,-1.5312534711763954,1.545133443293826,0.375775060228385,-1.416662269822639,-2.0508800146340986,-1.7008055907732837,-1.097444607449298,0.440456865023509,1.296377309291792,0.7236575140672884,0.8446235319019262
2000-11-14,-1.1586660033108598,0.5361348028525016,-1.049069711425073,-1.6020143467956203,1.4381969337556335,0.47349545878184784,-1.3516794096356086,-2.0812427987530384,-1.6362657440784747,-0.9975786291728098,0.38136272417444933,1.285803396770582,0.03171740009026507,0.2860925585957539
2000-11-15,-1.206137437764675,0.39522523304739754,-1.205480176651357,-1.672773071183113,1.4944833008980938,0.3445727604654407,-1.4633716956072,-1.9422937442339727,-1.6901900277512796,-1.141553114523034,0.5882965247875152,1.3335204459918961,0.3352618626490413,0.5117814016805815
2000-11-16,-1.2052421926957033,0.34425329164117113,-1.2289772488075246,-1.5907074961703271,1.4221828553071385,0.2148678645045214,-1.4334610786054287,-1.8634969702088493,-1.6266322061790053,-1.1019877747673255,0.6356778755325663,1.3224318903606231,0.7778524893194446,0.7456696527651059
2000-11-17,-1.2965317527635902,0.20272550555871477,-1.3493047593470537,-1.6589764618659781,1.4484160751562116,0.1304651926141986,-1.5095667029526574,-1.7870088962061175,-1.680810457789888,-1.214728976223778,0.7371307092946705,1.3406744147596494,0.37950774478087956,0.6557450801806249
2000-11-20,-1.4360838214450942,0.1051390980687987,-1.4681390863292578,-1.7662703378644575,1.344011862441293,0.09167477128610499,-1.5140347507495326,-1.8224347111408274,-1.6639548354809042,-1.1743910929166788,0.784910227259097,1.3878021365683184,0.43101128303104347,0.551433624405475
2000-11-21,-1.3425087687925419,0.2357028050024845,-1.3589663121112183,-1.7228789168081082,1.3394525071424823,0.19239182273036343,-1.4485813625502493,-1.8567317680966453,-1.6013612463969678,-1.073910172094964,0.7243246619307366,1.3762680725680532,0.7866903307504243,0.9181959622319531
2000-11-22,-1.4849790683079558,0.18221720145124184,-1.445210572796824,-1.7561402411687477,1.3684491710392557,0.10596395002895029,-1.5061879507822962,-1.944176247598193,-1.677767339802603,-1.1258948432466063,0.7181005329287161,1.4230130784565276,1.0385439253724489,1.0947641573532918
2000-11-23,-1.4855844799651683,0.17491604728435883,-1.4651998538516153,-1.7871254940448549,1.3644254136578655,0.11345116761041821,-1.5108199170822023,-1.9209289318955096,-1.6609118080420233,-1.1168024577322184,0.7670569615488154,1.4403230855198998,1.0276987795324386,1.0826767616714996
2000-11-24,-1.673243643658109,-0.02049356471121244,-1.6122270566724124,-1.8183846174464486,1.3598068163670785,-0.06881439293591342,-1.5848958070978987,-1.8982660223840866,-1.7354156355808557,-1.2286979485521132,0.8164105784555871,1.4573247379333232,1.4634126680148427,1.440264227713964
